Date,Price,Open,High,Low,Vol.,Change_Short,Change_Long
07/04/2015,49.12,49.49,49.59,48.62,5.94M,-0.30%,-0.015236568
08/04/2015,49.32,49.72,49.99,49.17,4.36M,0.41%,0.026217228
09/04/2015,49.93,49.33,50.17,49.02,5.47M,1.24%,0.030759703
10/04/2015,50.21,50.05,50.26,49.73,2.71M,0.56%,0.049540134
13/04/2015,48.6,50.16,50.34,48.41,7.49M,-3.21%,0.01039501
14/04/2015,49.02,48.92,49.34,48.61,6.15M,0.86%,-0.000203957
15/04/2015,49.02,49.26,49.98,48.97,5.41M,0.00%,0.003069368
16/04/2015,50,49,50.34,48.84,6.30M,2.00%,-0.01009701
17/04/2015,49.36,49.81,50.13,49.12,5.22M,-1.28%,-0.013391965
20/04/2015,49.66,49.66,50.3,49.33,4.47M,0.61%,-0.028750244
21/04/2015,50.01,49.68,50.16,49.51,3.21M,0.70%,-0.023432923
22/04/2015,51.06,50.3,51.09,50.05,4.48M,2.10%,0.004129794
23/04/2015,50.84,51.1,51.24,50.27,3.61M,-0.43%,-0.013581684
24/04/2015,51.58,50.65,51.72,50.65,4.21M,1.46%,0.02260111
27/04/2015,51.47,51.91,52.04,51.38,4.90M,-0.21%,0.0329119
28/04/2015,51.26,51.32,51.74,51.06,3.16M,-0.41%,-0.003692906
29/04/2015,51.27,51.69,51.94,50.79,4.84M,0.02%,0.001367188
30/04/2015,49.28,52.1,52.28,48.88,10.06M,-3.88%,-0.031446541
01/05/2015,51.33,49.49,51.59,49.33,5.70M,4.16%,0.057478368
04/05/2015,50.62,51.22,51.6,50.55,4.09M,-1.38%,0.027400041
05/05/2015,50.91,50.85,51.15,50.58,3.85M,0.57%,0.036441368
06/05/2015,50.51,51.4,51.46,49.88,4.90M,-0.79%,0.024128143
07/05/2015,51.34,50.5,51.73,49.97,4.76M,1.64%,0.028239535
08/05/2015,52.44,51.52,52.76,50.85,5.19M,2.14%,0.044413463
11/05/2015,51.14,53.01,53.07,50.72,4.49M,-2.48%,0.052263374
12/05/2015,50.66,51.1,51.1,50.31,3.63M,-0.94%,0.033455732
13/05/2015,51.14,51.01,51.34,50.72,3.00M,0.95%,0.043247654
14/05/2015,52.35,51.35,52.48,51.28,3.74M,2.37%,0.047
15/05/2015,51.73,52.28,52.3,51.23,3.20M,-1.18%,0.048014587
18/05/2015,52.13,51.59,52.24,51.22,2.57M,0.77%,0.04973822
19/05/2015,52.13,51.41,52.24,51.41,3.44M,0.00%,0.042391522
20/05/2015,52.16,52.38,52.48,51.74,3.56M,0.06%,0.021543282
21/05/2015,51.83,52.15,52.42,51.76,4.21M,-0.63%,0.019472856
22/05/2015,51.54,51.64,52.28,51.44,4.34M,-0.56%,-0.000775494
26/05/2015,50.22,51.35,51.49,49.84,6.47M,-2.56%,-0.024285992
27/05/2015,50.48,50.7,51.09,50.15,4.69M,0.52%,-0.015216543
28/05/2015,51.38,50.45,51.54,50.18,3.65M,1.78%,0.002145504
29/05/2015,51.73,51.49,52.5,51.24,5.64M,0.68%,0.049715909
01/06/2015,51.77,51.58,52.45,51.58,4.69M,0.08%,0.008571985
02/06/2015,51.52,51.7,51.89,50.95,3.85M,-0.48%,0.017779534
03/06/2015,51.1,51.35,51.59,50.82,5.17M,-0.82%,0.003732076
04/06/2015,50.16,50.66,50.99,49.98,6.04M,-1.84%,-0.006929321
05/06/2015,50.46,50.08,50.75,49.98,5.81M,0.60%,-0.017140631
08/06/2015,50.23,50.41,51.08,50.14,3.04M,-0.46%,-0.042143402
09/06/2015,49.66,50.4,50.62,49.66,4.97M,-1.13%,-0.028940164
10/06/2015,50.9,49.91,51.12,49.91,4.80M,2.50%,0.004737465
11/06/2015,52.03,51.2,52.45,50.92,4.14M,2.22%,0.017403207
12/06/2015,51.03,51.69,51.69,50.4,4.20M,-1.92%,-0.0252149
15/06/2015,51.06,50.62,51.2,50.5,3.65M,0.06%,-0.012951865
16/06/2015,51.19,50.93,51.4,50.47,3.05M,0.25%,-0.018031843
17/06/2015,51.3,51.6,52.45,50.61,4.33M,0.21%,-0.015921734
18/06/2015,51.94,51.55,52.51,51.37,3.74M,1.25%,-0.004217791
19/06/2015,51.9,51.8,52.78,51.74,4.30M,-0.08%,0.001350569
22/06/2015,51.89,52.16,52.21,51.54,2.56M,-0.02%,0.006790842
23/06/2015,52.19,51.96,52.49,51.69,4.05M,0.58%,0.039227399
24/06/2015,51.68,52.08,52.6,51.66,3.53M,-0.98%,0.023771791
25/06/2015,51.44,51.78,52.03,51.03,2.81M,-0.46%,0.00116777
26/06/2015,51.97,51.23,52.27,51.17,9.23M,1.03%,0.004639474
29/06/2015,50.85,51.19,51.92,50.8,2.83M,-2.16%,-0.01777091
30/06/2015,52.31,51.35,52.87,51.32,3.95M,2.87%,0.015333851
01/07/2015,53.77,52.78,54.36,52.41,7.56M,2.79%,0.052250489
02/07/2015,54.01,53.88,54.74,53.8,3.55M,0.45%,0.076754386
06/07/2015,54.76,53.44,55.32,53.42,4.62M,1.39%,0.085216013
07/07/2015,55.54,54.94,55.9,53.9,6.94M,1.42%,0.105713717
08/07/2015,53.97,55.4,55.53,53.8,3.63M,-2.83%,0.086790173
09/07/2015,53.38,54.68,54.71,53.23,5.96M,-1.09%,0.048722986
10/07/2015,54.49,53.87,54.66,53.81,4.47M,2.08%,0.047280415
13/07/2015,58.78,59.33,60.38,58.3,14.32M,7.87%,0.151871448
14/07/2015,58.79,58.93,59.51,58.22,7.00M,0.02%,0.151390521
15/07/2015,57.51,58.48,58.89,57.25,5.32M,-2.18%,0.123461614
16/07/2015,58.48,57.99,58.59,57.62,5.93M,1.69%,0.139961014
17/07/2015,58.58,58.22,58.61,57.5,4.51M,0.17%,0.127839815
20/07/2015,57.53,58.61,59.05,57.43,4.10M,-1.79%,0.108477842
21/07/2015,57.15,57.51,58.15,56.71,3.33M,-0.66%,0.101368279
22/07/2015,57.07,57.15,57.99,56.77,4.21M,-0.14%,0.093504503
23/07/2015,56.33,57.09,57.49,56.19,4.17M,-1.30%,0.08997678
24/07/2015,56.32,56.49,56.79,55.51,5.45M,-0.02%,0.094867807
27/07/2015,54.46,55.29,55.64,54.07,8.15M,-3.30%,0.047912257
28/07/2015,54.51,54.5,54.93,53.79,6.13M,0.09%,0.071976401
29/07/2015,55.81,54.7,55.94,54.23,6.78M,2.38%,0.066908813
30/07/2015,53.94,53.26,54.63,52.75,8.24M,-3.35%,0.003161614
31/07/2015,54.67,54,55.14,53.83,6.04M,1.35%,0.012219959
03/08/2015,53.2,54.73,55.19,53.1,6.82M,-2.69%,-0.028487947
04/08/2015,52.19,53.27,53.55,51.92,6.72M,-1.90%,-0.060316889
05/08/2015,51.68,52.53,53.2,51.59,6.92M,-0.98%,-0.04243098
06/08/2015,52.15,51.81,52.34,51.1,6.24M,0.91%,-0.023042338
07/08/2015,51.17,51.74,52.42,51.11,5.20M,-1.88%,-0.060928611
10/08/2015,53.26,52.21,53.57,51.65,4.90M,4.08%,-0.093909493
11/08/2015,55.86,52.37,55.92,52.26,7.97M,4.88%,-0.049838408
12/08/2015,57.8,55.64,58.07,54.89,8.13M,3.47%,0.005042601
13/08/2015,56.99,57.54,58.27,56.61,4.88M,-1.40%,-0.025478796
14/08/2015,55.66,56.75,57.12,55.19,4.52M,-2.33%,-0.049846364
17/08/2015,55.87,55.06,56.3,54.77,2.65M,0.38%,-0.028854511
18/08/2015,55.48,55.56,55.89,54.83,2.97M,-0.70%,-0.029221347
19/08/2015,54.5,55.39,55.55,53.75,4.17M,-1.77%,-0.045032416
20/08/2015,53.29,54.19,54.81,53.25,4.84M,-2.22%,-0.05396769
21/08/2015,48.38,51.86,52.08,48.38,12.56M,-9.21%,-0.140980114
24/08/2015,45.82,44.5,47.15,43.53,13.16M,-5.29%,-0.158648549
25/08/2015,43.77,47.48,47.73,43.7,8.95M,-4.47%,-0.197028068
26/08/2015,45.52,45.09,45.6,43.42,10.29M,4.00%,-0.18437556
27/08/2015,46.67,46.35,47.22,45.29,7.76M,2.53%,-0.134779385
28/08/2015,47.22,46.72,47.77,46.72,7.20M,1.18%,-0.136272179
31/08/2015,47.31,47.27,48.09,46.43,7.78M,0.19%,-0.110714286
01/09/2015,46.06,46.2,46.91,45.69,6.55M,-2.64%,-0.117455451
02/09/2015,46.81,46.68,46.87,45.39,4.97M,1.63%,-0.094233746
03/09/2015,46.98,47.02,47.97,46.72,5.44M,0.36%,-0.099137105
04/09/2015,46.34,46.24,46.95,46.11,3.60M,-1.36%,-0.094391245
08/09/2015,47.72,46.62,47.82,46.59,4.15M,2.98%,-0.104018025
09/09/2015,47.45,48.05,48.96,47.36,5.96M,-0.57%,-0.150554959
10/09/2015,48.16,47.58,48.61,47.22,5.33M,1.50%,-0.166782007
11/09/2015,47.87,47.67,47.92,46.81,3.64M,-0.60%,-0.160028075
14/09/2015,46.52,47.71,47.74,46.37,4.08M,-2.82%,-0.164211283
15/09/2015,47.25,46.59,47.39,46.2,3.76M,1.57%,-0.154286737
16/09/2015,46.67,47.34,47.46,45.71,7.67M,-1.23%,-0.158795963
17/09/2015,46.83,46.51,47.84,45.98,5.19M,0.34%,-0.140733945
18/09/2015,46.09,45.88,47.44,45.74,6.19M,-1.58%,-0.135109777
21/09/2015,46.17,46.49,47.45,46.05,3.24M,0.17%,-0.045680033
22/09/2015,45.94,45.48,46.64,45.34,4.52M,-0.50%,0.002618944
23/09/2015,46.26,46.1,47.2,45.94,3.29M,0.70%,0.05688828
24/09/2015,46.67,46.08,46.98,45.55,3.58M,0.89%,0.02526362
25/09/2015,47.33,46.94,47.75,46.6,4.74M,1.41%,0.014141847
28/09/2015,45.03,46.74,47.69,44.57,4.13M,-4.86%,-0.046378653
29/09/2015,45.54,45.38,46.6,45.09,5.44M,1.13%,-0.037412809
30/09/2015,46.33,46.14,47.05,45.57,5.99M,1.73%,0.005861919
01/10/2015,47.93,46.49,48,46.03,5.41M,3.45%,0.023926511
02/10/2015,48.39,46.92,48.44,46.7,4.64M,0.96%,0.030012771
05/10/2015,50.58,48.95,50.67,48.72,4.99M,4.53%,0.091497626
06/10/2015,50.04,50.47,51.07,49.95,5.71M,-1.07%,0.048616932
07/10/2015,50.29,50.66,51.13,48.93,5.43M,0.50%,0.059852476
08/10/2015,51.08,50.21,51.31,49.86,3.57M,1.57%,0.060631229
09/10/2015,49.64,51.07,51.25,48.98,4.88M,-2.82%,0.036975141
12/10/2015,49.77,49.88,50.1,49.34,2.78M,0.26%,0.069862425
13/10/2015,48.78,49.56,50.11,48.62,3.82M,-1.99%,0.032380952
14/10/2015,48.59,48.82,49.2,48.12,3.64M,-0.39%,0.041139919
15/10/2015,50.1,48.82,50.16,48.53,4.52M,3.11%,0.069827034
16/10/2015,51.13,50.63,51.2,50.08,4.64M,2.06%,0.109351269
19/10/2015,49.06,50.66,50.87,48.8,4.34M,-4.05%,0.062594759
20/10/2015,47.34,48.67,48.86,47.03,5.01M,-3.51%,0.030474532
21/10/2015,46.78,47.52,47.89,46.56,4.90M,-1.18%,0.011240813
22/10/2015,47.65,47.21,48.05,46.97,5.53M,1.86%,0.0209985
23/10/2015,48.59,47.83,48.97,47.61,3.31M,1.97%,0.026621593
26/10/2015,48.72,48.6,49.92,48.5,3.70M,0.27%,0.08194537
27/10/2015,48.98,48.34,49.03,48.02,5.12M,0.53%,0.075537989
28/10/2015,49.84,49.02,50.11,48.75,5.05M,1.76%,0.075760846
29/10/2015,51.24,48.95,51.38,48.84,4.96M,2.81%,0.069059044
30/10/2015,51.8,51.41,52.77,50.3,5.38M,1.09%,0.070469105
02/11/2015,52.92,51.77,53.37,51.37,4.32M,2.16%,0.046263345
03/11/2015,54.63,52.89,55.37,52.73,6.04M,3.23%,0.091726619
04/11/2015,54.8,54.64,55.4,54.14,4.57M,0.31%,0.089679857
05/11/2015,55.65,55.2,55.92,54.55,5.88M,1.55%,0.089467502
06/11/2015,55.97,55.45,56.04,55.07,3.04M,0.58%,0.127518131
09/11/2015,54.32,55.95,56.48,54.24,3.19M,-2.95%,0.091420534
10/11/2015,54.77,54.32,55.03,53.83,2.65M,0.83%,0.122796228
11/11/2015,54.85,55.09,55.87,54.45,3.08M,0.15%,0.128833093
12/11/2015,54.71,54.07,55.1,53.13,5.82M,-0.26%,0.092015968
13/11/2015,53.68,54.63,55.05,53.56,4.02M,-1.88%,0.049872873
16/11/2015,53.77,53.5,53.92,52.6,4.26M,0.17%,0.096004892
17/11/2015,54.26,53.65,54.74,53.38,4.28M,0.91%,0.146176595
18/11/2015,55.68,54.27,55.76,54,3.40M,2.62%,0.190252245
19/11/2015,55.81,55.5,56.04,55.09,3.56M,0.23%,0.171248688
20/11/2015,55.93,55.97,56.37,55.73,3.57M,0.22%,0.151059889
23/11/2015,56.41,54.78,56.48,54.58,5.13M,0.86%,0.157840722
24/11/2015,57.19,56.35,57.66,56.08,3.29M,1.38%,0.167619437
25/11/2015,58.05,57.55,59.33,57.08,6.59M,1.50%,0.164727127
27/11/2015,58.57,57.47,58.92,57.41,1.72M,0.90%,0.143052303
30/11/2015,58.41,58.66,59.29,58.04,5.53M,-0.27%,0.127606178
01/12/2015,59.34,58.82,59.54,58.03,4.66M,1.59%,0.121315193
02/12/2015,58.01,59.11,59.99,57.53,5.09M,-2.24%,0.061870767
03/12/2015,54.44,58.24,58.52,54.32,9.49M,-6.15%,-0.006569343
04/12/2015,55.63,54.83,56.31,54.4,7.33M,2.19%,-0.000359389
07/12/2015,53.69,54.88,55.55,52.56,7.25M,-3.49%,-0.040736109
08/12/2015,52.73,52.82,53.53,52.52,4.99M,-1.79%,-0.029270987
09/12/2015,51.98,52.54,53.05,50.77,7.15M,-1.42%,-0.050940296
10/12/2015,52.35,52.24,53.23,51.63,4.24M,0.71%,-0.045578851
11/12/2015,49.62,51.49,51.78,49.43,6.67M,-5.21%,-0.093036008
14/12/2015,47.99,49.29,49.42,47.58,9.47M,-3.28%,-0.10599851
15/12/2015,49.16,48.96,49.74,48.35,9.24M,2.44%,-0.08573554
16/12/2015,49.7,49,49.98,48.81,6.94M,1.10%,-0.084039808
17/12/2015,51.32,49.93,51.9,49.87,6.73M,3.26%,-0.078304598
18/12/2015,50.35,51.35,51.64,50.27,8.33M,-1.89%,-0.09783193
21/12/2015,51.4,50.58,51.42,50.23,5.26M,2.09%,-0.0809941
22/12/2015,51.6,51.79,52.45,51.27,4.62M,0.39%,-0.085268569
23/12/2015,52.71,52.02,52.73,51.53,4.46M,2.15%,-0.078335373
24/12/2015,52.64,52.45,53.08,51.93,1.37M,-0.13%,-0.093195521
28/12/2015,51.6,52.09,52.25,51.11,2.33M,-1.98%,-0.119002903
29/12/2015,52.16,52.34,52.51,51.8,1.93M,1.09%,-0.107002226
30/12/2015,52.3,51.93,53.18,51.85,2.76M,0.27%,-0.118638355
31/12/2015,51.84,51.99,52.56,51.36,2.57M,-0.88%,-0.106360972
04/01/2016,51.24,51.68,52.83,50.66,5.50M,-1.16%,-0.058780309
05/01/2016,50.6,51.4,52.22,50.04,5.49M,-1.25%,-0.090418839
06/01/2016,48.72,49.3,49.79,47.93,7.33M,-3.72%,-0.092568449
07/01/2016,47.99,47.84,48.86,47.29,7.56M,-1.50%,-0.089891902
08/01/2016,46.19,48.34,48.55,46.14,5.03M,-3.75%,-0.111388996
11/01/2016,45.72,46.44,46.97,44.28,7.51M,-1.02%,-0.126647564
12/01/2016,46.39,46.21,47.08,45.12,4.93M,1.47%,-0.06509472
13/01/2016,42.28,46.71,46.77,41.85,9.90M,-8.86%,-0.118983121
14/01/2016,43.66,42.56,44.19,41.13,9.08M,3.26%,-0.111879577
15/01/2016,41.42,41.86,42.75,41.04,7.88M,-5.13%,-0.166599598
19/01/2016,41.2,42.4,42.97,40.45,5.67M,-0.53%,-0.197194076
20/01/2016,40.5,40.17,41.14,38.95,7.63M,-1.70%,-0.195630586
21/01/2016,39.61,40.03,40.75,39.12,7.61M,-2.20%,-0.229377432
22/01/2016,42.83,40.69,43.98,40.5,9.57M,8.13%,-0.16996124
25/01/2016,40.77,42.17,43.23,40.67,5.84M,-4.81%,-0.226522482
26/01/2016,41.56,41.08,41.58,40.37,5.02M,1.94%,-0.210486322
27/01/2016,39.86,41.57,41.86,39.53,8.43M,-4.09%,-0.22751938
28/01/2016,40.22,41.14,41.48,39.5,4.81M,0.90%,-0.228911043
29/01/2016,41.79,40.56,41.79,39.85,7.01M,3.90%,-0.200956023
01/02/2016,41.77,41.65,42.2,40.8,6.67M,-0.05%,-0.194251543
02/02/2016,40.27,41.07,41.38,39.75,6.80M,-3.59%,-0.214090554
03/02/2016,37.2,39.8,40.07,35.4,15.69M,-7.62%,-0.264822134
04/02/2016,34.94,36.98,37.34,34.12,17.64M,-6.08%,-0.282840722
05/02/2016,32.3,34.54,34.65,32.04,15.53M,-7.56%,-0.326943113
08/02/2016,30.73,31.85,31.85,29.71,17.27M,-4.86%,-0.334704481
09/02/2016,31.4,30.29,31.83,29.24,16.89M,2.18%,-0.313210849
10/02/2016,31.67,31.62,32.67,31.14,9.78M,0.86%,-0.317309765
11/02/2016,30.83,30.97,31.38,29.25,11.20M,-2.65%,-0.270813623
12/02/2016,31.73,30.86,31.95,30.59,7.30M,2.92%,-0.273247824
16/02/2016,32.54,32.31,32.73,31.64,7.47M,2.55%,-0.214389184
17/02/2016,32.96,32.86,33.18,32.38,7.62M,1.29%,-0.2
18/02/2016,31.37,33.51,33.56,30.82,7.98M,-4.82%,-0.225432099
19/02/2016,31.59,30.93,31.6,30.64,5.89M,0.70%,-0.202474123
22/02/2016,33.38,31.79,33.45,31.77,6.63M,5.67%,-0.220639739
23/02/2016,31.61,33.12,33.48,31.59,6.63M,-5.30%,-0.224675006
24/02/2016,33.97,31.15,34.09,30.95,9.14M,7.47%,-0.182627526
25/02/2016,34.22,33.88,34.44,33.13,6.78M,0.74%,-0.141495233
26/02/2016,34.22,34.71,35.46,34.04,5.92M,0.00%,-0.149179513
29/02/2016,34.25,34.33,34.95,34.12,7.61M,0.09%,-0.180425939
01/03/2016,34.63,34.23,34.85,34.03,7.68M,1.11%,-0.170936079
02/03/2016,34.71,34.59,35.08,33.89,5.81M,0.23%,-0.138068041
03/03/2016,37.32,36.13,37.45,35.42,9.91M,7.52%,0.003225806
04/03/2016,37.06,37.96,37.96,36.45,7.53M,-0.70%,0.060675444
07/03/2016,36.86,37.08,37.44,35.9,6.84M,-0.54%,0.141176471
08/03/2016,35.17,37.07,37.24,35.12,7.23M,-4.58%,0.144484217
09/03/2016,37.06,35.86,37.42,35.58,7.66M,5.37%,0.180254777
10/03/2016,36.34,36.83,36.95,35.7,6.05M,-1.94%,0.147458162
11/03/2016,37.72,36.95,37.92,36.2,5.11M,3.80%,0.22348362
14/03/2016,37.04,37.15,37.68,36.33,4.47M,-1.80%,0.167349512
15/03/2016,36.63,36.38,36.89,35.92,4.70M,-1.11%,0.125691457
16/03/2016,38.39,36.67,38.59,36.67,7.73M,4.80%,0.164745146
17/03/2016,37.52,38.37,38.59,37.23,7.82M,-2.27%,0.196047179
18/03/2016,38.23,37.88,38.57,37.53,9.25M,1.89%,0.210193099
21/03/2016,38.42,38.06,38.6,37.84,4.14M,0.50%,0.150988616
22/03/2016,38.57,38.02,38.88,37.99,4.78M,0.39%,0.220183486
23/03/2016,37.24,38.41,38.5,36.79,5.29M,-3.45%,0.096261407
24/03/2016,36.87,36.94,37.35,36.19,4.95M,-0.99%,0.077440094
28/03/2016,36.98,37.02,37.25,36.43,3.85M,0.30%,0.080654588
29/03/2016,36.66,36.49,36.69,35.75,5.83M,-0.87%,0.070364964
30/03/2016,36.58,37.11,37.17,35.99,5.09M,-0.22%,0.056309558
31/03/2016,37.18,36.48,37.34,35.64,5.15M,1.64%,0.071161049
01/04/2016,36.39,36.28,36.62,35.91,4.31M,-2.12%,-0.024919614
04/04/2016,36.65,36.05,37.23,36,3.23M,0.71%,-0.011063141
05/04/2016,36.28,36.34,37.01,35.74,4.40M,-1.01%,-0.015735214
06/04/2016,36.47,36.67,36.71,35.06,6.86M,0.52%,0.036963321
07/04/2016,37.46,36.25,37.56,36.18,8.24M,2.71%,0.010793308
08/04/2016,38.7,37.83,39.34,37.82,6.05M,3.31%,0.064942212
11/04/2016,37.99,38.98,39.13,37.96,4.81M,-1.83%,0.007158006
12/04/2016,38.99,38.2,39.25,37.69,7.38M,2.63%,0.052645788
13/04/2016,39.66,39.21,39.91,38.73,4.60M,1.72%,0.082719083
14/04/2016,39.42,39.7,40.18,38.97,4.26M,-0.61%,0.026829904
15/04/2016,37.9,39.34,39.59,37.78,7.52M,-3.86%,0.010127932
18/04/2016,38.42,37.43,38.49,37.11,3.66M,1.37%,0.004969919
19/04/2016,38.33,38.83,39.01,37.5,4.93M,-0.23%,-0.00234253
20/04/2016,39.45,38.2,39.5,37.74,4.59M,2.92%,0.02281566
21/04/2016,40.72,39.43,40.88,39.02,8.87M,3.22%,0.093447905
22/04/2016,41.46,40.84,41.92,40.73,6.16M,1.82%,0.124491456
25/04/2016,41.18,41.3,41.55,40.57,3.95M,-0.68%,0.113574905
26/04/2016,41.46,41.4,41.69,40.84,3.85M,0.68%,0.130932897
27/04/2016,41.37,41.71,42.25,40.8,6.78M,-0.22%,0.130945872
28/04/2016,40.98,40.49,43.26,40.17,7.92M,-0.94%,0.102205487
29/04/2016,39.08,40.71,40.99,38.08,7.86M,-4.64%,0.073921407
02/05/2016,38.58,39.03,39.23,37.63,7.61M,-1.28%,0.0526603
03/05/2016,37.99,37.89,38.25,37.29,5.57M,-1.53%,0.047133407
04/05/2016,36.22,37.83,38,35.94,5.74M,-4.66%,-0.006854949
05/05/2016,36.09,36.72,37.06,35.88,5.10M,-0.36%,-0.036572344
06/05/2016,35.88,35.89,36.97,35.78,4.98M,-0.58%,-0.072868217
09/05/2016,34.95,35.69,35.78,34.01,6.54M,-2.59%,-0.080021058
10/05/2016,35.45,35.42,35.67,34.71,5.51M,1.43%,-0.090792511
11/05/2016,35.9,35.42,36.66,35.06,5.01M,1.27%,-0.09480585
12/05/2016,34.99,35.9,36.65,34.8,4.56M,-2.53%,-0.112379503
13/05/2016,35.49,34.83,35.94,34.67,6.94M,1.43%,-0.063588391
16/05/2016,35.63,35.46,35.67,34.45,6.19M,0.39%,-0.072618428
17/05/2016,36.07,35.64,36.85,35.53,5.28M,1.23%,-0.058961649
18/05/2016,36.74,36.02,37.54,36.01,4.59M,1.86%,-0.06869455
19/05/2016,36.1,36.13,37.12,35.61,6.88M,-1.74%,-0.11345776
20/05/2016,36.63,36.28,36.64,35.5,4.73M,1.47%,-0.116497829
23/05/2016,35.57,36.41,37.09,35.55,3.58M,-2.89%,-0.13623118
24/05/2016,35.81,35.77,36.19,35.4,4.53M,0.67%,-0.136275929
25/05/2016,35.68,36.21,36.21,35.23,4.67M,-0.36%,-0.13753928
26/05/2016,34.55,35.9,35.9,34.38,3.70M,-3.17%,-0.156905808
27/05/2016,35.11,34.66,35.13,34.06,3.10M,1.62%,-0.101586489
31/05/2016,34.83,35.16,35.56,34.39,6.21M,-0.80%,-0.097200622
01/06/2016,36.44,34.55,36.53,34.43,7.37M,4.62%,-0.040800211
02/06/2016,36.68,36.48,37.49,36.12,6.63M,0.66%,0.012700166
03/06/2016,35.46,36.65,36.71,35.17,5.43M,-3.33%,-0.017456359
06/06/2016,35.29,35.68,35.7,34.72,4.93M,-0.48%,-0.016443701
07/06/2016,36.65,35.46,36.88,35.34,5.60M,3.85%,0.048640916
08/06/2016,36.88,36.99,37.12,36.01,7.20M,0.63%,0.040338505
09/06/2016,36.95,36.35,37.17,35.8,6.03M,0.19%,0.029247911
10/06/2016,36.4,36.32,36.94,36.23,5.10M,-1.49%,0.040297228
13/06/2016,33.96,36.06,36.22,33.93,8.10M,-6.70%,-0.043110735
14/06/2016,32.81,33.91,34.5,32.13,9.84M,-3.39%,-0.079146786
15/06/2016,33.2,32.38,34.55,32.02,8.38M,1.19%,-0.079567508
16/06/2016,33.39,32.94,33.5,32.34,5.01M,0.57%,-0.091181274
17/06/2016,33.5,33.54,34.27,33.17,7.42M,0.33%,-0.072022161
20/06/2016,34.59,34,34.65,33.61,6.17M,3.25%,-0.055692056
21/06/2016,35.2,34.61,35.38,34.3,5.46M,1.76%,-0.010402024
22/06/2016,35.26,35.2,35.63,34.94,4.89M,0.17%,-0.015358838
23/06/2016,36.62,35.87,36.63,35.44,5.52M,3.86%,0.026345291
24/06/2016,35.33,34.89,35.88,34.75,11.57M,-3.52%,0.022575977
27/06/2016,32.93,34.83,34.84,32.84,8.48M,-6.79%,-0.062090572
28/06/2016,35.7,33.9,35.72,33.8,9.48M,8.41%,0.024978467
29/06/2016,37.26,36.06,37.67,35.84,9.06M,4.37%,0.022502744
30/06/2016,37.96,37.16,37.99,36.04,8.07M,1.88%,0.034896401
01/07/2016,39.27,37.66,39.44,37.64,7.45M,3.45%,0.107445008
05/07/2016,38.78,38.81,38.92,37.83,7.32M,-1.25%,0.098894871
06/07/2016,36.5,38.56,38.58,35.94,10.53M,-5.88%,-0.004092769
07/07/2016,35.48,36.76,37.32,35.16,10.00M,-2.79%,-0.037960954
08/07/2016,36.4,35.92,36.88,35.43,5.72M,2.59%,-0.01488498
11/07/2016,36.44,36.42,37.11,36.09,5.29M,0.11%,0.001098901
12/07/2016,37.54,36.73,37.76,36.51,5.72M,3.02%,0.105418139
13/07/2016,36.98,37.5,37.82,36.16,6.01M,-1.49%,0.127095398
